,job_id,title,job_rate,parsed_skills,requested_experience
10,eyJqb2JfdGl0bGUiOiJCdXNpbmVzcyBEYXRhIEFuYWx5c3QiLCJodGlkb2NpZCI6IlFyb3otM2ZGNTMwTVBsTlhBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkVxSUNDdUlCUVV4UGJuQlpWVFJGWDBOemNXUnliRXBDT0Zab1RYWlZRMVpNTTJWR1QyRkJWVFpYTWxsRkxVOW9NVk5yUm1VM09FMUljMVpOVFVaME5sTnljVTh5Vkdwd1VrVXhhMmhNWkRaaVVtRnFRV3hpUWs4NFptWkxWa1IzVDA1VVMwNTVXVFozU1hsdlF6TnZRbVp6WkdWVFVYVkNTRlpuWkdwbFZVNTNRMHBHTmtGeVkySTNiR3g2VFVzMGFtVjRXR0owYTFwSE9GUTJZMkpuU0dwc1VsQlNhVlptYTJkWVFtVmpkVlZ6WjA1SVJuWlJUemxyVlVkUWFta3pRblJtTVU5bk5sWlBPSGhIYms5SWNGcElURmhVVVdoQmEzcE5Za05PTWxWR2MyVk9iMjU0UVJJWFQyRlpVRnBrWW10SmNuVnFjSFJSVUcxeWVUbDNRWGNhSWtGS2Qyc3RPR1o0ZEhGUlQyMW9VMUYxZUZOS2VURjNSVmxGWVRCQ2JsZzFWbEUiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18xMCIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBvbiBMaW5rZWRJbiIsImxpbmsiOiJodHRwczovL3d3dy5saW5rZWRpbi5jb20vam9icy92aWV3L2J1c2luZXNzLWRhdGEtYW5hbHlzdC1hdC1pbnRlbGxlY3QtdGVjaC1zb2x1dGlvbnMtbGxjLTM3MjI0MzMzMzE/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,Business Data Analyst,84,"snowflake, visio, azure, sql, cobol, go, java, ssis",29.0
11,eyJqb2JfdGl0bGUiOiJEYXRhIGFuYWx5c3QtcGhhcm1hY2V1dGljYWwiLCJodGlkb2NpZCI6InUzNTR3LVNSUDJZQUFBQUFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkVvd0NDc3dCUVUxck1teHNTemhFT1U1MlNqbFJRM04xWjBSMmRWRTRaMmR0ZFdSblFYZHFYMnMwTTJGWlh6QkphR2xGWDJFeVQxTnRSbTh3VGw5NExWUXhRM1ZGVGpsV1NITlpZbVpoYkc1aWRXeGFabXhDTVdjMVYxRnFObE5yTFcxU1kyeEVUMkY0WTNReVdUQjJMVzFhTldGZmJqbGhPVEl4ZWxKb1RuUkVkRGRFVjI1NWNEbGphbFpGWTBoU1RteENXa2RpWjNsRVFWVklTVzR5UzBObU5FZFdMVEpNTjNGWVEzTXdVa2hWTVdaQlRFWlJRVWhPVlVkSFdHUmhWSEJuTm5wWE5FWnFVWEJrU2pkTmNqQndFaGRUYnpOa1drazJRa1pmTTBwclVFbFFhMTlMVW1sQmF4b2lRVXhGVXpsMVRXbGlhREI1UzB0bGRIYzNlVFJOU0RWRmVEbENYMnRXVG1WRlFRIiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfOSIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBvbiBMaW5rZWRJbiIsImxpbmsiOiJodHRwczovL3d3dy5saW5rZWRpbi5jb20vam9icy92aWV3L2RhdGEtYW5hbHlzdC1waGFybWFjZXV0aWNhbC1hdC1hZGl0aS1jb25zdWx0aW5nLTM2OTU4MjYxNDk/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,Data analyst-pharmaceutical,84,"python, c, r",18.0
12,eyJqb2JfdGl0bGUiOiJTVyBFbmdpbmVlciAtIEdvTGFuZyAoUmVtb3RlLCB3b3JraW5nIGhvdXJzIFBTVCkiLCJjb21wYW55X25hbWUiOiJQU1JURUsiLCJhZGRyZXNzX2NpdHkiOiJQb3J0bGFuZCwgT1IiLCJodGlkb2NpZCI6InlCaVV1RXRJajQwN2hFMy1BQUFBQUE9PSIsImdsIjoidXMifQ==,"SW Engineer - GoLang (Remote, working hours PST)",84,"Golang, APIs, Cucumber, Gherkin, Docker, Kubernetes, React, Puppeteer, Micro-service architecture, Integration tests",12.0
13,eyJqb2JfdGl0bGUiOiJSZW1vdGUgRGF0YSBBbmFseXN0IEpvYnMiLCJodGlkb2NpZCI6IndkMXc1aFYtNDFCRUU4cWJBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkVvd0NDc3dCUVU1MVYyaGpiWE14Y0RCbU1uTjFVMjR5UjFwV09XaFBPVUZpYjI5Uk4wbDZOMDVEU1U5RlVucGhUV050VFhCS2VEbEhjVzVmVGs0MFZpMDVjbU4wVWxwbVIxbDVSbk40V0hCVlV6ZFFObkZwY0ZCSlRrNWFjVlIxTkdaeVFXSkJWR1ZyZERWUk0zcHRaWEEyVVRkS1dHRXRhMHRVVDFwNmVIUkZUbGwyZDJsUmNIRTRlalJwVm01QlltaDFWV016VFV0NFZrMXdPVXRtTjBadlNtMVNlbHBUV25rdFJEZzNZbmhZVkhod2RESlVRblpwYVc0MmRXNDBSVkJRTkZSbWNITXRMV1pZWWtaaGMwbHpFaGN3TW1rNFdscGxWMGxLTWxwM2REQlFkMDVEUlMxQmN4b2lRVkJZYUcwMVdtNDRhRmhLTWpKQmFHcDVhVWszVGxKaFpIRklkRmxXUzJSQ2R3IiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfOSIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBvbiBUaGUgRWxpdGUgSm9iIiwibGluayI6Imh0dHBzOi8vdGhlZWxpdGVqb2IuY29tL2pvYi8yODU5L3JlbW90ZS1kYXRhLWFuYWx5c3Qtam9icz91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,Remote Data Analyst Jobs,84,"python, sql, tableau, power_bi, r",2.0
14,eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QgLSBHb29nbGUgQW5hbHl0aWNzIFNwZWNpYWxpc3QiLCJodGlkb2NpZCI6ImRlam1wQ0pEc1NBQUFBQUFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkVvc0NDc3dCUVVWek4ycE9VbHBKT1V0MmQzYzJUVUp4Ulc1NldtMTJWVEJzY2tKdFdFZDFhWFpZZUhkSlpXVnFTMmhJU1hkWWVIWk9kVTF3TFZoNlZGZzJTbHBHVm5wR1ZWSnRiVlY1V0U5TmRIcGZPVmN0VVdkSVMwVTBhRkZXUTIxV2NEbFNXRWx6Y25FeWFVYzBSWE5zYlRVdGR6WktXVEpuVEZNMk5GUlJTbmt5ZWs4dE5HTmxkakptWVd0Uk5XTnJZMDB4ZEhjeFpGWm9SR0p0T1d4NVRrVXdhbTR3ZEVsUk5FVXhjR1EwY1dWUk1sbENZak5tU0dSU1JtbFhSR3huVlhVeWRDMWpkVmhMVHpka01GbzFFaFpSTVhRMVdreElaVVpLU3pjNFowdzNjRW95U1VKbkdpSkJUeTB3Y213MlQxaENWV3RwUkZNMmNWOXBaazlsZVhNeVNEaE1kRlZVUTAxMyIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzEwIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IGRpcmVjdGx5IG9uIFVwd29yayIsImxpbmsiOiJodHRwczovL3d3dy51cHdvcmsuY29tL2ZyZWVsYW5jZS1qb2JzL2FwcGx5L0RhdGEtQW5hbHlzdC1Hb29nbGUtQW5hbHl0aWNzLVNwZWNpYWxpc3RffjAxZDRhMDc3ZTg5ODM1ZDQ0ZC8/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,Data Analyst - Google Analytics Specialist,84,"javascript, html, looker",8.0
15,eyJqb2JfdGl0bGUiOiJTdGFmZiBFbmdpbmVlciAoUmFpbHMsIEdyYXBoUUwsIFJlYWN0KSIsImNvbXBhbnlfbmFtZSI6IkJyYWludHJ1c3QiLCJhZGRyZXNzX2NpdHkiOiJVbml0ZWQgU3RhdGVzIiwiaHRpZG9jaWQiOiIxa3MwcXBjRWNJNGc2cDB0QUFBQUFBPT0iLCJnbCI6InVzIn0=,"Staff Engineer (Rails, GraphQL, React)",84,"Software Development, Agile Methodologies, Test Driven Development, Google Workspace, Problem Solving, Analytical Thinking, Project Management, Collaboration, Team Leadership, Communication",15.0
16,eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QgQ29tbXVuaXR5IERhdGEgQ09WSUQtMTkiLCJodGlkb2NpZCI6ImJSTzJ2MVZOTUtVQUFBQUFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkVvd0NDc3dCUVVGMFZteGlSRXRyYlhSbVRHdFZiVUZmV210UkxYSm5VbVpCTUVoYVNHdEphVzgzTVZCdFl5MTZZMGRoWkdGa1ZYSlNOVXBqUm1aZlYyNDFNMlZOTlMxU05tRTFRMkY2YzJNMGFHNDRWMWwzU0Y5bGNVVTNVSGxXUVhrdFNYSnphMUZmT1c0dFJHaElhR2RHUTJJMlVXbG5Ta2x2Y2xrMFVETjZOV1Y0UjJ0TVNsaHhaSGR1WVU5TllsWk1jREV6YnkxblkxbHpPVTFFVWtkNGRtdDJWMk51UldrelZFTm1VMUJCUkdveVNIZFZlbFV5YW05bGJHdEZWMlJMZFdGblpFY3lTbmxIWHpWc09GaEpFaGRVZDFOVldUaG1Na1p6UTBwNWRFMVFYMHQ1UnkxQlNSb2lRVVJWZVVWSFpVazRZa3h3TWpSVVlVMTFTbkZMT0ZZeGJXZHRRVk4zVGxWSVp3IiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfMiIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBvbiBJbmRlZWQiLCJsaW5rIjoiaHR0cHM6Ly93d3cuaW5kZWVkLmNvbS92aWV3am9iP2prPTEzN2ViYzY2Zjk0ZGIwNzFcdTAwMjZ1dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,Data Analyst Community Data COVID-19,84,"SAS, Excel, SPSS",2.0
17,eyJqb2JfdGl0bGUiOiJTZW5pb3IgQmFja2VuZCBFbmdpbmVlciAoTm9kZS5KUy9NeVNRTC9Nb25nb0RCKSIsImNvbXBhbnlfbmFtZSI6IkludGVsbGVjdCIsImFkZHJlc3NfY2l0eSI6IlVuaXRlZCBTdGF0ZXMiLCJodGlkb2NpZCI6IkE4cGQtUWRGX3ZUMVZrb3RBQUFBQUE9PSIsImdsIjoidXMifQ==,Senior Backend Engineer (Node.JS/MySQL/MongoDB),84,"JavaScript, TypeScript, Node.js, RESTful API, AWS, Microservices, Object-oriented design, Data structures, Algorithm design, Problem-solving",5.0
18,eyJqb2JfdGl0bGUiOiJQcmluY2lwYWwgQUkvTUwgRW5naW5lZXIgKEZ1bGwtdGltZSwgcmVtb3RlIHdpdGhpbiB0aGUgVVMpIiwiY29tcGFueV9uYW1lIjoiQWkgTGF5ZXIgTGFicyIsImFkZHJlc3NfY2l0eSI6IlVuaXRlZCBTdGF0ZXMiLCJodGlkb2NpZCI6IjRKRjhVS0VOZEcxVWFFRS1BQUFBQUE9PSIsImdsIjoidXMifQ==,"Principal AI/ML Engineer (Full-time, remote within the US)",190,"AI/ML Engineering, LLMs, Generative AI, Python, TensorFlow, PyTorch, Torch.AI, Blockchain Technology, Smart Contracts, Decentralized Applications",7.0
19,eyJqb2JfdGl0bGUiOiJEYXRhIFNjaWVudGlzdCIsImh0aWRvY2lkIjoiR2FaN3RDa2xRNkRwZlFraUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSU5WVzVwZEdWa0lGTjBZWFJsY3ciLCJnbCI6InVzIiwiaGwiOiJlbiIsImZjIjoiRW93Q0Nzd0JRVTUxVjJoamJrZExhVnBYWjNoV2VsTlNjR2xVUlhsRGRtdHBUWE5hWVhaWlZXMW5aMmg0YkdKSFEzcFVPR2wzTWpKdE0zZDFjV0o0VEY5T1gyUlRlWGMyT0daWlZETmhjMlZyVVRkdE1qUjNWRWhKYmxWclowd3dSVWxVV0RGc1lsQm9kMU5xUVhkdVFWVlRWazlKZDFoblVuUlpZMjFLWkRVeU9UZFhSM2Q0UjAxNGFEbFVTa0p1WXpSQ1Qyc3plV1ZvYldkMlkwRk9hbUZmTUZwdmNFMDJjRXRwYUhsS1NHMWFTV2R3WkdnMWVHaEVTbEl0ZFhnM1NFbEhZMGhUU2w4eE9GUjNOVGRxTnpGYUVoZFhiV3A1V2xwVGQwWkpMVVYzWW10UWREVnBhbmxCVlJvaVFWQllhRzAxWWt0aWVXdFNMV1p5Y201UlFUZGtXa1l0TjIxVk4yTjFiSEUxUVEiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18xMyIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBvbiBMaW5rZWRJbiIsImxpbmsiOiJodHRwczovL3d3dy5saW5rZWRpbi5jb20vam9icy92aWV3L2RhdGEtc2NpZW50aXN0LWF0LWVtb25pY3MtbGxjLTM4NTI3MjkxODg/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,Data Scientist,84,"sas, r, python",31.0
20,eyJqb2JfdGl0bGUiOiJTciBEZXZPcHMgRW5naW5lZXIgLSBDbG91ZGJlZXMgLSBSRU1PVEUiLCJjb21wYW55X25hbWUiOiJQZXJmaWNpZW50LCBJbmMuIiwiYWRkcmVzc19jaXR5IjoiRmFpcmZheCwgVkEiLCJodGlkb2NpZCI6IkRfRHM0WEkyai1RaXZ3OHVBQUFBQUE9PSIsImdsIjoidXMifQ==,Sr DevOps Engineer - Cloudbees - REMOTE,84,"computer science, IT, software development, programming, data analysis, system design, project management, problem-solving, networking, database management",14.0
21,eyJqb2JfdGl0bGUiOiJQb3dlciBCSSBcdTAwMjYgQXp1cmUgRGF0YSBMYWtlIEVuZ2luZWVyIiwiaHRpZG9jaWQiOiIwel9SNFJzRkYzMEFBQUFBQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJTlZXNXBkR1ZrSUZOMFlYUmxjdyIsImdsIjoidXMiLCJobCI6ImVuIiwiZmMiOiJFdmNCQ3JjQlFVMXJNbXhzU2sxdFZHOXVWMVExWTB0dVJrRTJiM1I1WmxGMlowZElkMk10YmxKMmRIQTJNemhNYmpaYVR6SXdSVE01Y0RkMVdGTnJNVkprV210TUxYQnpWWE5HU1RORVgyUjRXV1pIY0RFd1NWRmxOVU5uVXkxSU9XMDBOVmt6TXpoVmNtOWlaRFJEVmtoNmVsQmhWbU5wWm5neE1tbGZabFk0TWt4M0xWUnJPVEZOUTA0eU1HWmpTMnh0Y1hScWJrOXVjRUZMTmpWdlJuaDJMVWhYUjNKS1NXOUNNV2RzV1ZSck1HWlpTMU4zYVhsaVEwOUJFaGRXY1ZoNVdrdFVSVTVsWldOM1ltdFFMVGd0WW10QlVSb2lRVXhGVXpsMVR6bG5kRlY1VjJ3d1IxWTBTMnRXVTJWT1lsTkNhbmhtWjBSVFp3IiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfMTMiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgb24gTGlua2VkSW4iLCJsaW5rIjoiaHR0cHM6Ly93d3cubGlua2VkaW4uY29tL2pvYnMvdmlldy9wb3dlci1iaS1henVyZS1kYXRhLWxha2UtZW5naW5lZXItYXQtaW50ZXJleC1ncm91cC0zNzA3MzUyMzY4P3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,Power BI & Azure Data Lake Engineer,84,"azure, power_bi, sql",20.0
22,eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QsIExveWFsdHkgVGVhbSIsImh0aWRvY2lkIjoiZzVVZnlQN3NXOXdBQUFBQUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSU5WVzVwZEdWa0lGTjBZWFJsY3ciLCJnbCI6InVzIiwiaGwiOiJlbiIsImZjIjoiRXVFQkNxSUJRVUYwVm14aVFWZGtWRkpaVTJkWlEwazJkelF0UkRnMmVUVXhka1JWZVhaZk5HVTNRVFJLUzFaUFRXWlhjazV2UjBKVGFqZHdiMXB4YjJOUlUwa3RNbTU1VVRCVWQxcERMVFpaU2tOVGFUVkNSakZ0TFhSVWR6SlNaRmxUY21oclRqTlZkSGxtU0VGR09WaEJNMWszU0hCS2JIRnJkVVY2T0ZObE5raHhXRmRhWW5JMVduaFZiMEZmTkdWc2IxRmhkakkzWXkxVE5tTktjRGQxUzBkQ1dsSjNFaFpXU2tObFdUbGlPVWcyVTIxZlVXSjJia3RZWjBObkdpSkJSRlY1UlVkbGVGWnJUbEpOUlVvd1RESkpiRGt3ZGtoeVdXcHJiMFJzTWxOQiIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzIiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgb24gV1JFRyBKb2JzIiwibGluayI6Imh0dHBzOi8vam9icy53cmVnLmNvbS9qb2JzL2RhdGEtYW5hbHlzdC1sb3lhbHR5LXRlYW0tdW5pdGVkLXN0YXRlcy84MzIyOTY0NjEtMi8/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,"Data Analyst, Loyalty Team",84,"tableau, r, sql, python",12.0
23,eyJqb2JfdGl0bGUiOiJTciBEYXRhIEFuYWx5c3Qg4oCTIE1hcmtldGluZyBGb3JlY2FzdHMgXHUwMDI2IExvZ2lzdGljcyIsImh0aWRvY2lkIjoiS0NidFBzLW8za2NBQUFBQUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSU5WVzVwZEdWa0lGTjBZWFJsY3ciLCJnbCI6InVzIiwiaGwiOiJlbiIsImZjIjoiRXJjQ0N2Y0JRVUYwVm14aVF5MVRTRXR0VjNaNGJXRlJNbEpRTTBabGNHWm9kMGwxYmxCelVsSnFRVTFoWkRKQ2RuQjJkalZsWkRBdGQwdGthall4UTJGclJHUkNiSEJHYWxScVpEQlJXV0UwWldWcU4xQlBjbWRtZVZwNllqVTBlV05PZUdwSldVWk5RVEpKU1VwUlVFcEhhRVp5VjJ4VVdYTXRURWx4ZEhWU05VcHhja3BhZGxrNVNXVTBUVVZGU0Y4eFkyWk1PRjlSWnpjdGEzb3lia3BrYm5GQldrWTVVUzFpYkZCdVFrVnVXR1YwYnpBNFVHSlFhRFZ6UkRReWIxZG9PVkJXVkc4eWVuY3dSV0prVFMxNlVHUnpWa0l3YWpGV1QzVlliVXRHVlZsUGVUZGhlVE5CUW04d01HWm1NMGMxTjI4NGJGTkZWVFZzTkJJWGVtSlBkbGs0VUU1Sll6SnlOVTV2VUhST1J6YzRRVlVhSWtGRVZYbEZSMk56Wm1kbU9GOXBNRzVvWnpJMmQwNTNiRE50TkVNeVpEZDVSWGMiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18zIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IGRpcmVjdGx5IG9uIEluZGVlZCIsImxpbmsiOiJodHRwczovL3d3dy5pbmRlZWQuY29tL3ZpZXdqb2I/ams9ZjBhZGRmNmNiZGEwMmQ0NFx1MDAyNnV0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,Sr Data Analyst – Marketing Forecasts & Logistics,84,"tableau, alteryx, sql, r",8.0
24,eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QgIzAwMDA2NkEgLSBGdWxsLXRpbWUgLyBQYXJ0LXRpbWUiLCJodGlkb2NpZCI6IktaQlAzWkhCQWxFQUFBQUFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkVyY0NDdmNCUVUxck1teHNTMDF1VVRsWVNFeDFhbXh3WVRSM1RrNVdkbTE0YjFWQlJsUmxSRTVuWkdaTGNYSXRTRk4yUkRkemRIcFZaa2d6UzJSVFFUVm5iRWt5TUVaeWFITTJiRXRmYjBOT2FFa3pabmRZTUZORU1GZHRWVkF4UmxoRVYwcEdaRGhKZVhGaFduZHBja05WZFU5NmVqTkNlVXh0UTE4MFgwMHhhakZ3Wmt4WGJtUmxVSFZoTmxnM1RHeHZhMU00UzFrdE9VMTNUbXR0TUhkMU9IcDRjME4wWWpkVFNVdEtlblY1YkVzeVNFUmtSa3B0UlRSQlRFMXlWa0pMVm1KU1MzaDBWbkpWVTNoYWNuTkZUMlUyUWxwaFZtZHRUSE5ZUTFCdWJtTndRWFZLY1hZeVpqaHpWMFZ2Vld0elowdFNSR3BDTmxsM2J4SVhVakZmZEZwSmFsVktXaTF1YUdKSlVIZHpTM010UVVrYUlrRk1SVk01ZFUxMWNsWklSa1ZmZVZsVWJ5MUVORzB5Y21oVFNXMW1PR3RFUlZFIiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfMTciLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgb24gU25hZ2Fqb2IiLCJsaW5rIjoiaHR0cHM6Ly93d3cuc25hZ2Fqb2IuY29tL2pvYnMvODU0NjczNjkzP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,Data Analyst #000066A - Full-time / Part-time,84,"Azure, PowerShell, SQL",4.0
25,eyJqb2JfdGl0bGUiOiJTciBGcm9udC1FbmQgUmVhY3QgSlMgU29mdHdhcmUgRGV2ZWxvcGVyIC8gRW5naW5lZXIgfCAxMDAlIFJlbW90ZSB8IFNhYVMgfCBDb25zdHJ1Y3Rpb24gVGVjaCIsImNvbXBhbnlfbmFtZSI6IkNsdWUgSW5zaWdodHMiLCJhZGRyZXNzX2NpdHkiOiJVbml0ZWQgU3RhdGVzIiwiaHRpZG9jaWQiOiJhQU5OWkJxMU54YkVhNnpDQUFBQUFBPT0iLCJnbCI6InVzIn0=,Sr Front-End React JS Software Developer / Engineer | 100% Remote | SaaS | Construction Tech,152,"React, JavaScript, Linux, REST APIs, AWS, SQL, SaaS, Front-end development, Business analysis, Communication tools",31.0
26,eyJqb2JfdGl0bGUiOiJTci4gUmVhY3QgRW5naW5lZXIgdy9KYXZhIGV4cGVyaWVuY2UgKHJlbW90ZSkiLCJjb21wYW55X25hbWUiOiJNdWx0aVBsYW4iLCJhZGRyZXNzX2NpdHkiOiJOZXcgWW9yaywgTlkiLCJodGlkb2NpZCI6Iml6YmJLb210QXlHRTV0SG5BQUFBQUE9PSIsImdsIjoidXMifQ==,Sr. React Engineer w/Java experience (remote),84,"React JS, Core Java, Spring Framework, Service API, SQL, Project Management, Performance Analysis, Code Optimization, Testing, Data Engineering",25.0
27,eyJqb2JfdGl0bGUiOiJTb2Z0d2FyZSBFbmdpbmVlciAoUHl0aG9uKSIsImNvbXBhbnlfbmFtZSI6IkVtZXJnZW50IFNvZnR3YXJlIiwiYWRkcmVzc19jaXR5IjoiTWlubmVhcG9saXMsIE1OIiwiaHRpZG9jaWQiOiI2RDFMNkllMElQakUxclotQUFBQUFBPT0iLCJnbCI6InVzIn0=,Software Engineer (Python),84,"Python, AWS, Web Development, Problem-solving, Analytical Skills, Communication Skills, Teamwork, Fast-paced Environment",13.0
28,eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QiLCJodGlkb2NpZCI6InhUTzdPUXJOT040dW1janJBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkVvd0NDc3dCUVU1MVYyaGpiVGhDUkdjNFptNWlRVFpmWVRZNWQyRndPSEp0VGw4dFVHZFBWblZ6VkVRNFRXUk1SSGxsZEVONlpXaHZUMk53YzBWYU5FbDJUVVphTm1wblQwVnJOMjF4ZW14NlpuSTBSa3RRYzI4eU0zZERWbE15ZFVVMFIzZEJaVVI1YmxFeldrZFhUMmRRTW5GTVltdGhhbWd6ZDFadWFEWnBjMWxmWjI1bU9VRXhSR2hKVUVsV2QxTlRRMDAzWXpkTGMwUXhTM1Y0VldKdlpsVXdaWFp6UVdzMlZ6SmxOMnRMU0hCWGFrWnVXSGxZWm5oWFNtczVOblo2ZFhSeVFsUnJNV3RSUmxkcFNIbzJFaGQxZDBGWFduVkVkRTVqYlc4MVRtOVFkbGx4Y1c5Qll4b2lRVkJZYUcwMVdWTTBOek5HVW5sRlFVWmtRM0l3ZFV0dFRXNU5jVmRCUlVWUmR3IiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfMTEiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgb24gTGlua2VkSW4iLCJsaW5rIjoiaHR0cHM6Ly93d3cubGlua2VkaW4uY29tL2pvYnMvdmlldy9kYXRhLWFuYWx5c3QtYXQtdGFsZW50LXNwYWNlLWluYy0zODg2NDYzMDM5P3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,Data Analyst,84,SQL,3.0
